mean,image,path,malecm39,femalecf41,femaleaf48,malehm23,femalecf34_2,femalecf34,femalecm17,femalecf25,femaleaf18,malecm37,A10042UW3Q59GF,A101U3FTZYY87V,A10OFK6JCZFXQH,A10VX0V3HKGBIY,A10ZJQC7W1QHIO,A131RGHQUSAJ4A,A139BGFGT1F9N1,A13B52O6OQBPO,A13THSUF9KLI53,A14RY0I60MELBX,A152OI3N7VA7A1,A156E3IYUJ5CKK,A1580MT585M44G,A15G1VLKLE2HE5,A15KEYGTX5880C,A15MK127K9F2DZ,A16BLPK5DB2XGM,A16SEKJCIC6HUS,A17PORAJCUTBBB,A18R117CBYN9GN,A19DUXRASK0FYH,A19H7KOMN55AMU,A19RSJ8SSR3TQ5,A19WWXPWT25JD0,A1A9402JQBA2AF,A1AYW18064EWED,A1B8LOZQJRAJZ4,A1BK0BFTEN14WI,A1BZNPQ0H7ZSER,A1CB72B51L7TKE,A1CC8JF57E7OIJ,A1DRKZ3SCLAS4V,A1DZLZE63NE1ZI,A1E8PIR82KIJEP,A1EA65VORB7TPU,A1EGJBJBFBZJBA,A1FG2G9TZSDN,A1FKSSZILMRAE8,A1FVXS8IM5QYO8,A1FYMTQ3YSEOQ9,A1G1OO4IWM8EP5,A1G5PO0BLQPBJ7,A1GKD3NG1NNHRP,A1GQ2Q1USIMC63,A1HV2V9M87ZTM9,A1IN5BCUGDUFRW,A1IWA0SGR4KC3A,A1JPUM7KH3020K,A1JRMI2IAM9X9W,A1K8D80OVV7EX7,A1KEA2Z47S3UPI,A1KF4IXMDNTZRZ,A1KF93C9NTOP42,A1KR49KPV5J9BM,A1LCBX3IX9PXJV,A1LK8J9O8U4TK9,A1LNNI0VVYVNOW,A1MIR0TP081SKT,A1MJNJS80ACGM,A1N274L13ZKKI5,A1NUUKKYT5XLUC,A1ONFAJRN4I11S,A1P2AS7WWHHAFN,A1PRRDIHIHTHJV,A1Q8PPQQCWGY0D,A1R3VQK9CCI709,A1RTSQD8QF2R3W,A1S0N5BIXAQO8I,A1S1APHVPZ3A89,A1SG9J4RVGW9BI,A1SJ936S2L4J3I,A1SJU935OR6GRV,A1SLYTW4M9FJ91,A1SMTFEJJMRILB,A1SWI02IUJ86L9,A1TGZ063G5UKEC,A1TZ7DOCC4WX78,A1V9MN88VQ1LEB,A1VC0WAAKN8UKT,A1VJKHO9V2TVFJ,A1VKB959HE3XSR,A1WD0DK58AKBVE,A1WZY0K6IE3ASG,A1XQOZV8LQDM22,A1Z268VWTV5HY0,A1Z8TF04ZG3VRE,A1ZB84ZGCAD7H0,A1ZQUQZJI6HN0D,A201KQCI7DI8FH,A2173NB4RXYT6M,A21MBN5FAXVDSF,A21MZ2AK6QIKS7,A21X60VQIDZU4D,A2264OXTIAMF51,A234BFY8K3WEIG,A234FCWEC692VY,A234WZ4KX8IW07,A23L48G7CDIWPT,A23WEAVGAOC5XZ,A243MPGSWX1HPB,A243WOMORG3NZG,A24EYX9Y59UEIZ,A24O1IMBZ03FEK,A24PSDAQU6G83,A251K96S0ZIQPX,A251PGFFD9306F,A25EV7W6NCIWWJ,A25SH3L1UR6Y1Z,A25VNYKP7SASYC,A26RPQDD0RQEHL,A26Z3YPJ8RYJQJ,A27QN0STWBD2CU,A27Y4STM0Z6Y14,A27ZW1CY6TMKT8,A287X3UTSM9XPY,A28AXX4NCWPH1F,A28BWXVCFZI7EU,A28HQQPBN2MUNR,A28ME7HB71Y0D8,A29XYWTD63Z7BS,A2BXRS100OCUAE,A2C2EYU3RF43RV,A2CIDPCCO4FDI3,A2CTYMFMONW5HM,A2CWA5VQZ6IWMQ,A2D342FWN7IG35,A2DDNXODLMMVE0,A2DMUM8OLGDSC3,A2DOANWK20ADX8,A2E41OHFSYG87D,A2EI4EV6GQ9CMK,A2EO6IBGQEOMLB,A2FRQXTGND0T87,A2G5E22Y9EYWRO,A2GE831IS8US6K,A2GGI4P9QHTGH,A2GLSQQVMLN0W5,A2GPO91RDJ7NPJ,A2GUB8HPVMU7FW,A2H8COLIKXJRI1,A2H90QIP05I3LU,A2HHIBGZ7HDJZS,A2HOABE2N9H5P0,A2HXTABVSRU6LA,A2JBJFPFG38X9C,A2JK3DX64GMZ68,A2JNTATQUTN4Y9,A2K5AHBA5SSLR1,A2KHLJ2F58BEZK,A2KI119C3LYEFY,A2LGYV57X9WMCD,A2LJUWMRB0FGWS,A2LKB11B1PALLY,A2LVVLERUVVKJ,A2MONDT2BU9BYA,A2N86S1MAMJLCX,A2N93IVSZXSB73,A2NBH3UQYEM5I9,A2NJ7N8INZOB00,A2P6PUVBLASNHE,A2PJDV432CE9BV,A2Q6L9LKSNU7EB,A2QWGR4NPCO3FF,A2QY7SQEDF4ROC,A2RLY0MUZQ1R1G,A2RVFMCKSSEHDV,A2RVSBEHUCNC6K,A2S0WMZTJDHTD,A2SHXT5NZ4XTGZ,A2SLEMDA17XTZ1,A2TBSQTRSLDCGS,A2TMKDBZUB50TY,A2U45Y0OV3P7D8,A2U7YH34X0KFXA,A2VC1UC5Q0E9PO,A2VLVD0IVASS3N,A2VRQML8Q3XYP4,A2VT9Z82L9ZCWQ,A2VZU1573ZLIGP,A2WQTXH9WEQDGI,A2WSHOJP9S085C,A2WVK0GKGI0Q3M,A2X5N4O4K7P0FI,A2XD5QTL6H2LIY,A2XWQY45UB1XQ6,A2Y3CL80LMWYAT,A2YBRWIUM45CAJ,A2ZSDD6I7A5P9K,A2ZZSNMAZW6F7V,A302KOFOYLD89A,A30RO5CT9V6Y2N,A30T7W6C4BJGDV,A31Y7PAMZO5GVZ,A337LEVU0G81QU,A34OBJP7DD6MWZ,A350XR4T3AU6L8,A35Y4Q1GSM12JD,A36998APYPNRAG,A36O621J94PK21,A374EWO5GNKL25,A377TAR5S3BU74,A37CLHPN6SWGBF,A37EI2RK7A4FPB,A37KFD43Z64UQB,A37WFMK92IA8LI,A381J6ZTN3TVDF,A385UE3O1QSG77,A391MABC8UZRRH,A39BR7NYRDWC01,A39H96QRYHYXEW,A39J5RLVDTM6SM,A39ZQZ2T5Z7JSB,A3AGJSGD009WMM,A3CAF7LTD3ORSG,A3CE1ODWO0BSPX,A3CFWV7KTYTKM6,A3CJVRJ34U70Y9,A3DKUWRTPFU8GS,A3DQUOVL81OWGH,A3DTLM6EVD4EVV,A3E21OXYGLFZTB,A3EG4YIV3NEDTV,A3EJIP9UJIZQ9N,A3ENS1XT17ODR6,A3ER6R66WYYS9R,A3FCYUTV0X0Z6U,A3GCVJINCZ758Y,A3GFC0TORB3TDI,A3GLIBRI4MDQ1I,A3H8O4XH8VNL02,A3HEU0K9QDTEYI,A3HH7T31PFH49C,A3HL65WT1I6OU1,A3HPU3DM5180VC,A3I2PT6W0FP7BR,A3I8MXQRV03UZP,A3IR7DFEKLLLO,A3IRGY0229S5FS,A3KEC59LS46OX5,A3KGCURZJ02L3,A3KKUZCRXE90GR,A3KSTXZKLRE3UC,A3LTDTE1MTPV3L,A3LTZ8MO60ENI3,A3LYA2CLCLBHOA,A3MSA96XGXNWC1,A3N21HBZFYFEXJ,A3NFGEUZAH9V5G,A3NI8HMVCT7SOF,A3O6XMWN8W84L5,A3OJMQGEB33E00,A3ON09B35K1L3L,A3OXSIYYXKQCXP,A3P24DLGZPK4WM,A3PRFA3M7OSCT5,A3Q9UK9RCL87O8,A3R18RWCR7Q78Z,A3RO9OK5A5K8U9,A3S2FK0D885Y5Y,A3SSR32EZYJ8QD,A3SXNRM8UV25U8,A3T5UAYFKJBVTA,A3VA6Y9JO0VKDB,A3VAS7BWJMQG7P,A3VB18WJ2HIW4M,A3VOPDM85ZCSHL,A3VV3K3NYJ2906,A3VVS6KT8DSBO,A3W2AUFBNUPIUW,A3ZSLY8UQDRC3,A4H31418X7MBU,A58L6J62P9QT,A5BMA5POGL8DW,A70TBKPGWQZO4,A7A1S7KG6L6S,A7FO2JSJQJF7G,A7GVNWSCFN20T,A7MHJIPWRTJ8D,A86RBQLZ16JDH,A93QCP6SKAKWF,A9EABUBJ7QWS5,A9HWIEAWSDIH2,AA0AU5KTGOHQR,AAXE7YXVSSM8E,AB221SNVNZXOF,ABBX3O7IW5CTX,ABDWWV9GFHVQ5,ABVM2KJ7CRNZ0,AC8BGOG45QWA2,ACANMPNHBVH8Y,ADCO9J1CKN0P9,ADE1748JPEJRX,ADE4283NU45C9,AEH5T100YN1L7,AFA73M8WJKEN0,AFG3FXABPGSZS,AFPRSB0HCYJPR,AFWF62VEVCOSL,AG36U7IOG2LAP,AGO9QN7UEDUYL,AH7UYMETH5YQ5,AHXHM1PQTRWIQ,AHYTT3T8W9Y9Y,AII76H1T5282P,AJACXA5FC5BYZ,AJEXQUEER041U,AJQS1T44TD8QN,AKFNJG4UMP6MX,AKN67C89B5QW5,AKRU50RCARN3F,ALCPF5NANBDSZ,ALGT04F0ZDTB8,AMEO6Y6TOLHSU,AMHZ8D856PO3F,ANHH3N0535YSN,ANIFZCE3BAPPL,AOOM8772H6308,AOZIEKTQGHSJX,AP5SVMS8Q3L0F,APAMK3771GR3W,AQEQSUXE2SPKE,AQQ2XVY5VJEOK,AQY5VZ83IZ24,AR6MC5TT8YDLY,ARFDXQ5RCR74G,ARNIEN4IAAV8K,ARNLA2XM2CXR4,ARPBDM5QZ4XQC,ARQA90W3DRJCB,ARQU35FJAKWZD,ARZ8RD515W6E0,ASPRULQHB8B1F,AT1ZHKV5IFBXO,ATIGCUKIPNWG0,ATOI37VEUJU95,ATT0YNUQ0SYVA,AU6ONGTBVHUTW,AVNP1F3CADQRW,AVOF14300525D,AW8C7BLRB8CZG,AWLRHUE8GWXG4,AX7QB1F1M1IDO,AXKHNWMKGT751,AXMPSUNKUBEIL,AXMQBHHU22TSP,AY0758IITCGOZ,AY7RI824FORAE,AYBFVMPV70TDP,AYDHJW4ZG0D38,AZD9Z5B2U40G2
6.7375,129.jpg,/home/ubuntu/ME-beautydatabase/images/male/mideastern/129.jpg,,,,,,,,,,,,5,,,,,8.75,,,,,,,,,,,,,,,9,,,,,,,,,5,9,,,,,,9,,,,10,,,,,,,,,,,,,,6,,,,,,,4,,,,,,,,,8,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,6,,,4,,,,4,,,,,,,,4,6,,,,4,,,,,,,,,,,,,8,,5,,,,,,5,,,,,,,7,,,6,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,8,,6,6,,,,,,,,,9,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.64705882352941,portrait-3315767_1920.jpg,/home/ubuntu/ME-beautydatabase/images/female/caucasian/portrait-3315767_1920.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,9.5,,,,,,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
7.23076923076923,tanya-trofymchuk-gCKYhaa4b2E-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/caucasian/tanya-trofymchuk-gCKYhaa4b2E-unsplash.jpg,6,5,,7,,6,,5,5,7,,,,,,,,,,,,,,9,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,8,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,8,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,10,,,,,,,,,,,,,,,,7,,,,,6,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,6,,,,,,,,,
7.02916666666667,cleyton-ewerton-U_z1WoDoISA-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/male/caucasian/cleyton-ewerton-U_z1WoDoISA-unsplash.jpg,,,,,,,,,,,,6,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,8,,,,,,,,,,9,,,9,,9,,,,,,,,,,,,,,,,8,,4,,,,7,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,9.33333333333333,7,,5,,,7.33333333333333,9,,,,,,,,,10,,,,,,,,,,,,7,,,,,,,,,,5,,10,,,,,,,,,,,7,,,,7.5,,,,,,,,,,,,,,,,,,,,,,7,,,6,,,,,,8,,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08928571428571,blonde-2885907_1920.jpg,/home/ubuntu/ME-beautydatabase/images/female/caucasian/blonde-2885907_1920.jpg,7,6,,8,,8,4,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,6,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,9,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,8,,,,,,,,,,,,10,,,8,,,,,,7,,,,6,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,4,,,,,,,,,,,,,
7.08333333333333,felea-emanuel-Pv5y8bab5L4-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/male/caucasian/felea-emanuel-Pv5y8bab5L4-unsplash.jpg,,,,,,,,,,,,,,,,,7.66666666666667,,,,,,,,,,7,,,,,8,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,6,3,,,,,,,8,6,,,,,,7,,,,,,,,,,,,,,7,,,6,,,9,9,,,,,,,8,,,,,,,,,,7,,,,,,,,,8,,,,,,,,6,,,,,8,,,4,,,,,,,,,9,,,,,3,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,9,,,,,,,,,,7,,,,,,,,,9,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,6,,,,
6.63157894736842,dev-asangbam-R4CHODMJTzA-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/dev-asangbam-R4CHODMJTzA-unsplash.jpg,6,5,6,7,,8,,5,5,6,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,8,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66666666666667,child-3199624_1920.jpg,/home/ubuntu/ME-beautydatabase/images/female/indian/child-3199624_1920.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
6.66666666666667,handsome-guy-5891610_1920.jpg,/home/ubuntu/ME-beautydatabase/images/male/asian/handsome-guy-5891610_1920.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66666666666667,joeyy-lee-pCcPFfJ-LzM-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/joeyy-lee-pCcPFfJ-LzM-unsplash.jpg,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66666666666667,pexels-anna-shvets-4672555.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/pexels-anna-shvets-4672555.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,8,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.125,pexels-icapture-studios-3561145.jpg,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
6.66666666666667,pexels-ketut-subiyanto-4307688.jpg,/home/ubuntu/ME-beautydatabase/images/female/indian/pexels-ketut-subiyanto-4307688.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66666666666667,pexels-min-an-1157461.jpg,/home/ubuntu/ME-beautydatabase/images/male/asian/pexels-min-an-1157461.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
6.66666666666667,pexels-nguyễn-lâm-886477.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/pexels-nguyễn-lâm-886477.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66666666666667,azamat-kinzhitayev-yyf5DCBtm4E-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/azamat-kinzhitayev-yyf5DCBtm4E-unsplash.jpg,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,8,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,4,,,,6,6,10,,,,,,,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,7,,,,,,,,,,
7.21052631578947,valentin-lacoste-ggAPxrb4Deg-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/caucasian/valentin-lacoste-ggAPxrb4Deg-unsplash.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,8,6,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,,,,,,,,,,7,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,,,,,,,,,
6.9,vladimir-yelizarov-1Fx-iiR8R_4-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/black/vladimir-yelizarov-1Fx-iiR8R_4-unsplash.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,9,4,,,,,,,,,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,9,,6,,10,,,,,,,,,,,,,,,,6,,,7,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,8,,,,,,,,,,,,,
6.66666666666667,alexandra-lammerink-nG5ZS2wlnrQ-unsplash.jpg,/home/ubuntu/ME-beautydatabase/images/female/asian/alexandra-lammerink-nG5ZS2wlnrQ-unsplash.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,5,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
